address,current_name,proposed_name,confidence,evidence_summary,evidence_detail_file
0x8008A904,func_8008A904,action_CheckHitZangeki_helper_8008A904,medium,sole_caller_path=action_CheckHitZangeki_helper_8008A904,docs/naming/evidence/func_8008A904.md
0x8008AAD4,func_8008AAD4,action_CheckHitZangeki_helper_8008AAD4,medium,sole_caller_path=action_CheckHitZangeki_helper_8008AAD4; address_neighborhood=coli_local_8008AAD4,docs/naming/evidence/func_8008AAD4.md
0x8008ACD0,func_8008ACD0,spu_local_8008ACD0,low,address_neighborhood=spu_local_8008ACD0,docs/naming/evidence/func_8008ACD0.md
0x8008AD64,func_8008AD64,,none,,
0x8008ADC4,func_8008ADC4,,none,,
0x8008AE24,func_8008AE24,spu_local_8008AE24,low,address_neighborhood=spu_local_8008AE24,docs/naming/evidence/func_8008AE24.md
0x8008AE7C,func_8008AE7C,spu_local_8008AE7C,low,address_neighborhood=spu_local_8008AE7C,docs/naming/evidence/func_8008AE7C.md
0x8008AEB0,func_8008AEB0,spu_local_8008AEB0,low,address_neighborhood=spu_local_8008AEB0,docs/naming/evidence/func_8008AEB0.md
0x8008AF84,func_8008AF84,saTan2Main_helper_8008AF84,medium,sole_caller_path=saTan2Main_helper_8008AF84,docs/naming/evidence/func_8008AF84.md
0x8008AF9C,func_8008AF9C,,none,,
0x8008B400,func_8008B400,,none,,
0x8008BB24,func_8008BB24,saTan1MainJump_helper_8008BB24,medium,sole_caller_path=saTan1MainJump_helper_8008BB24,docs/naming/evidence/func_8008BB24.md
0x8008BC60,func_8008BC60,,none,,
0x8008BD88,func_8008BD88,,none,,
0x8008BDE8,func_8008BDE8,action_CheckHitZangeki_helper_8008BDE8,medium,sole_caller_path=action_CheckHitZangeki_helper_8008BDE8,docs/naming/evidence/func_8008BDE8.md
0x8008BE04,func_8008BE04,,none,,
0x8008BE4C,func_8008BE4C,,none,string_adjacent_info=?,docs/naming/evidence/func_8008BE4C.md
0x8008BEA4,func_8008BEA4,,none,,
0x8008C184,func_8008C184,,none,,
0x8008C464,func_8008C464,,none,,
0x8008D060,func_8008D060,g_local_8008D060,low,address_neighborhood=g_local_8008D060,docs/naming/evidence/func_8008D060.md
